table with row headers in column A and column headers in rows 3 through 4 (leading dots indicate sub-parts),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
.Lincoln County,6425,6403,6335.0,6248.0,6222.0,6138.0,6074.0,6003.0,5949.0,5937.0,5892.0,5896,5892
.Lyon County,25437,25465,25474.0,25191.0,25091.0,24981.0,25178.0,25347.0,25403.0,25646.0,25768.0,25857,25865
.McLeod County,34906,34854,35144.0,35408.0,35541.0,35923.0,36250.0,36749.0,36961.0,36917.0,36662.0,36651,36654
.Mahnomen County,5190,5167,5211.0,5220.0,5214.0,5215.0,5283.0,5277.0,5352.0,5386.0,5357.0,5413,5421
.Marshall County,10147,10119,9948.0,9919.0,9962.0,9938.0,9889.0,9802.0,9651.0,9551.0,9478.0,9439,9419
.Martin County,21807,21786,21500.0,21341.0,21209.0,21126.0,21063.0,20901.0,20878.0,20914.0,20790.0,20840,20840
.Meeker County,22636,22766,22862.0,22991.0,23092.0,23200.0,23213.0,23402.0,23407.0,23454.0,23298.0,23300,23295
.Mille Lacs County,22304,22422,22865.0,23580.0,24234.0,24716.0,25414.0,25882.0,26108.0,26171.0,26127.0,26097,26088
.Morrison County,31743,31819,32102.0,32373.0,32434.0,32489.0,32669.0,32813.0,33024.0,33267.0,33156.0,33198,33204
.Mower County,38604,38669,38755.0,38663.0,38735.0,38900.0,38659.0,38697.0,38672.0,38695.0,39023.0,39163,39188
.Murray County,9169,9153,9111.0,9066.0,9041.0,8989.0,8919.0,8884.0,8788.0,8755.0,8771.0,8725,8698
.Nicollet County,29780,29904,30297.0,30565.0,30782.0,31036.0,31193.0,31779.0,31989.0,32261.0,32546.0,32727,32780
.Nobles County,20832,20791,20847.0,20665.0,20667.0,20629.0,20709.0,20608.0,20723.0,21126.0,21318.0,21378,21376
.Norman County,7442,7431,7328.0,7312.0,7188.0,7120.0,7047.0,6952.0,6860.0,6842.0,6815.0,6852,6855
.Olmsted County,124287,124930,126737.0,129132.0,131196.0,133195.0,134953.0,137293.0,139369.0,141527.0,143521.0,144248,144509
.Otter Tail County,57083,57073,57076.0,57245.0,57515.0,57576.0,57420.0,57732.0,57677.0,57691.0,57333.0,57303,57262
.Pennington County,13590,13545,13373.0,13607.0,13604.0,13640.0,13639.0,13810.0,13840.0,13842.0,13873.0,13930,13946
.Pine County,26429,26607,27125.0,27627.0,27946.0,28323.0,28616.0,28860.0,29210.0,29614.0,29655.0,29750,29727
.Pipestone County,9898,9858,9854.0,9727.0,9662.0,9598.0,9453.0,9496.0,9520.0,9631.0,9624.0,9596,9578
.Polk County,31370,31384,31096.0,30958.0,30980.0,31093.0,31148.0,31170.0,31273.0,31175.0,31423.0,31600,31640
.Pope County,11222,11231,11153.0,11206.0,11171.0,11183.0,11142.0,11138.0,11087.0,11084.0,11034.0,10995,10978
.Ramsey County,511272,511520,512926.0,510581.0,505958.0,501104.0,497560.0,497158.0,499605.0,502890.0,506590.0,508640,509320
.Red Lake County,4300,4279,4273.0,4224.0,4239.0,4259.0,4191.0,4077.0,4093.0,4097.0,4130.0,4089,4075
.Redwood County,16813,16767,16666.0,16487.0,16372.0,16320.0,16100.0,16119.0,16053.0,16103.0,16011.0,16059,16058
.Renville County,17147,17125,16880.0,16869.0,16757.0,16609.0,16565.0,16374.0,16227.0,15911.0,15832.0,15730,15693
.Rice County,56663,56811,57731.0,58452.0,59395.0,60146.0,60832.0,61899.0,62387.0,63061.0,63859.0,64142,64228
.Rock County,9720,9703,9696.0,9688.0,9631.0,9501.0,9520.0,9502.0,9588.0,9597.0,9652.0,9687,9692
.Roseau County,16343,16309,16164.0,16101.0,16168.0,16150.0,16212.0,16031.0,15959.0,15935.0,15836.0,15629,15561
.St. Louis County,200586,200626,201307.0,200519.0,200076.0,199304.0,198443.0,198357.0,198903.0,199745.0,200198.0,200226,200155
.Scott County,89510,91031,96903.0,102623.0,107204.0,112605.0,117111.0,121013.0,124050.0,126613.0,128530.0,129928,130487
.Sherburne County,64472,65361,68220.0,71867.0,74771.0,78091.0,81179.0,84079.0,85968.0,87495.0,87880.0,88499,88691
.Sibley County,15361,15361,15395.0,15345.0,15254.0,15202.0,15126.0,15164.0,15263.0,15283.0,15140.0,15226,15245
.Stearns County,133199,133669,135241.0,137006.0,138401.0,139788.0,141813.0,144256.0,146591.0,148307.0,149696.0,150642,150785
.Steele County,33684,33793,34154.0,34318.0,34669.0,35090.0,35568.0,36040.0,36342.0,36558.0,36684.0,36576,36545
.Stevens County,10053,10021,9988.0,9942.0,9945.0,9857.0,9807.0,9729.0,9660.0,9711.0,9735.0,9726,9719
.Swift County,11967,11834,11220.0,10981.0,10811.0,10551.0,10232.0,10119.0,10058.0,9966.0,9827.0,9783,9760
.Todd County,24402,24407,24567.0,24463.0,24467.0,24633.0,24608.0,24620.0,24819.0,24859.0,24839.0,24895,24885
.Traverse County,4137,4123,3978.0,3929.0,3883.0,3871.0,3838.0,3795.0,3709.0,3637.0,3600.0,3558,3542
.Wabasha County,21610,21644,21764.0,21752.0,21821.0,21755.0,21706.0,21826.0,21708.0,21787.0,21734.0,21676,21658
.Wadena County,13730,13745,13737.0,13789.0,13682.0,13682.0,13799.0,13705.0,13840.0,13844.0,13825.0,13843,13833
.Waseca County,19536,19522,19486.0,19483.0,19416.0,19245.0,19288.0,19348.0,19407.0,19311.0,18639.0,19136,19137
.Washington County,201214,202686,207206.0,210181.0,213909.0,215937.0,219972.0,225091.0,229756.0,233306.0,235684.0,238136,238844
.Watonwan County,11882,11826,11856.0,11807.0,11664.0,11504.0,11377.0,11323.0,11231.0,11120.0,11171.0,11211,11215
.Wilkin County,7135,7116,6989.0,6982.0,6964.0,6860.0,6801.0,6709.0,6715.0,6622.0,6563.0,6576,6571
.Winona County,49996,50081,50072.0,49977.0,50200.0,50257.0,50756.0,50904.0,51316.0,51457.0,51422.0,51461,51419
.Wright County,90022,90786,93922.0,98434.0,102856.0,106998.0,110674.0,115192.0,118635.0,121553.0,123320.0,124700,125118
.Yellow Medicine County,11235,11208,11136.0,11002.0,10924.0,10795.0,10691.0,10663.0,10574.0,10473.0,10437.0,10438,10425
"1 The April 1, 2000 Population Estimates base reflects changes to the Census 2000 population from the Count Question Resolution program, 
legal boundary updates, and other geographic program revisions.",,,,,,,,,,,,,
"2 The data source for April 1, 2010 is the 2010 Census count.",,,,,,,,,,,,,
"3 The values for July 1, 2010 were produced by applying estimates of change in the population between April 1 and July 1 of 2010 to the 2010 Census counts.  Further details on this methodology
are available at http://www.census.gov/popest/methodology/intercensal_nat_meth.pdf.",,,,,,,,,,,,,
"Note: All geographic boundaries for the 2000-2010 intercensal estimates are defined as of January 1, 2010.",,,,,,,,,,,,,
Suggested Citation:,,,,,,,,,,,,,
"Table 1. Intercensal Estimates of the Resident Population for Counties of Minnesota: April 1, 2000 to July 1, 2010 (CO-EST00INT-01-27)",,,,,,,,,,,,,
"Source: U.S. Census Bureau, Population Division",,,,,,,,,,,,,
Release Date: September 2011,,,,,,,,,,,,,
